Iterations,Seconds,Score
431520000,1746738728,1.491411
431530000,1746738729,1.491411
431540000,1746738729,1.491411
431550000,1746738730,1.491411
431560000,1746738730,1.491411
431570000,1746738730,1.491411
431580000,1746738731,1.491411
431590000,1746738731,1.491411
431600000,1746738732,1.491411
431610000,1746738732,1.491411
431620000,1746738733,1.491411
431630000,1746738733,1.491411
431640000,1746738734,1.491411
431650000,1746738734,1.491411
431660000,1746738735,1.491411
431670000,1746738735,1.491411
431680000,1746738735,1.491411
431690000,1746738736,1.491411
431700000,1746738736,1.491411
431710000,1746738737,1.491411
431720000,1746738737,1.491411
431730000,1746738738,1.491411
431740000,1746738738,1.491411
431750000,1746738739,1.491411
431760000,1746738739,1.491411
431770000,1746738740,1.491411
431780000,1746738740,1.491411
431790000,1746738740,1.491411
431800000,1746738741,1.491411
431810000,1746738741,1.491411
431820000,1746738742,1.491411
431830000,1746738742,1.491411
431840000,1746738743,1.491411
431850000,1746738743,1.491411
431860000,1746738744,1.491411
431870000,1746738744,1.491411
431880000,1746738744,1.491411
431890000,1746738745,1.491411
431900000,1746738745,1.491411
431910000,1746738746,1.491411
431920000,1746738746,1.491411
431930000,1746738747,1.491411
431940000,1746738747,1.491411
431950000,1746738748,1.491411
431960000,1746738748,1.491411
431970000,1746738748,1.491411
431980000,1746738749,1.491411
431990000,1746738749,1.491411
432000000,1746738750,1.491411
432010000,1746738750,1.491411
432020000,1746738751,1.491411
432030000,1746738751,1.491411
432040000,1746738752,1.491411
432050000,1746738752,1.491411
432060000,1746738752,1.491411
432070000,1746738753,1.491411
432080000,1746738753,1.491411
432090000,1746738754,1.491411
432100000,1746738754,1.491411
432110000,1746738755,1.491411
432120000,1746738755,1.491411
432130000,1746738756,1.491411
432140000,1746738756,1.491411
432150000,1746738756,1.491411
432160000,1746738757,1.491411
432170000,1746738757,1.491411
432180000,1746738758,1.491411
432190000,1746738758,1.491411
432200000,1746738759,1.491411
432210000,1746738759,1.491411
432220000,1746738760,1.491411
432230000,1746738760,1.491411
432240000,1746738761,1.491411
432250000,1746738761,1.491411
432260000,1746738761,1.491411
432270000,1746738762,1.491411
432280000,1746738762,1.491411
432290000,1746738763,1.491411
432300000,1746738763,1.491411
432310000,1746738764,1.491411
432320000,1746738764,1.491411
432330000,1746738765,1.491411
432340000,1746738765,1.491411
432350000,1746738765,1.491411
432360000,1746738766,1.491411
432370000,1746738766,1.491411
432380000,1746738767,1.491411
432390000,1746738767,1.491411
432400000,1746738768,1.491411
432410000,1746738768,1.491411
432420000,1746738769,1.491411
432430000,1746738769,1.491411
432440000,1746738770,1.491411
432450000,1746738770,1.491411
432460000,1746738770,1.491411
432470000,1746738771,1.491411
432480000,1746738771,1.491411
432490000,1746738772,1.491411
432500000,1746738772,1.491411
432510000,1746738773,1.491411
432520000,1746738773,1.491411
432530000,1746738774,1.491411
432540000,1746738774,1.491411
432550000,1746738775,1.491411
432560000,1746738775,1.491411
432570000,1746738775,1.491411
432580000,1746738776,1.491411
432590000,1746738776,1.491411
432600000,1746738777,1.491411
432610000,1746738777,1.491411
432620000,1746738778,1.491411
432630000,1746738778,1.491411
432640000,1746738779,1.491411
432650000,1746738779,1.491411
432660000,1746738779,1.491411
432670000,1746738780,1.491411
432680000,1746738780,1.491411
432690000,1746738781,1.491411
432700000,1746738781,1.491411
432710000,1746738782,1.491411
432720000,1746738782,1.491411
432730000,1746738783,1.491411
432740000,1746738783,1.491411
432750000,1746738784,1.491411
432760000,1746738784,1.491411
432770000,1746738784,1.491411
432780000,1746738785,1.491411
432790000,1746738785,1.491411
432800000,1746738786,1.491411
432810000,1746738786,1.491411
432820000,1746738787,1.491411
432830000,1746738787,1.491411
432840000,1746738788,1.491411
432850000,1746738788,1.491411
432860000,1746738788,1.491411
432870000,1746738789,1.491411
432880000,1746738789,1.491411
432890000,1746738790,1.491411
432900000,1746738790,1.491411
432910000,1746738791,1.491411
432920000,1746738791,1.491411
432930000,1746738792,1.491411
432940000,1746738792,1.491411
432950000,1746738792,1.491411
432960000,1746738793,1.491411
432970000,1746738793,1.491411
432980000,1746738794,1.491411
432990000,1746738794,1.491411
433000000,1746738795,1.491411
433010000,1746738795,1.491411
433020000,1746738796,1.491411
433030000,1746738796,1.491411
433040000,1746738796,1.491411
433050000,1746738797,1.491411
433060000,1746738797,1.491411
433070000,1746738798,1.491411
433080000,1746738798,1.491411
433090000,1746738799,1.491411
433100000,1746738799,1.491411
433110000,1746738800,1.491411
433120000,1746738800,1.491411
433130000,1746738800,1.491411
433140000,1746738801,1.491411
433150000,1746738801,1.491411
433160000,1746738802,1.491411
433170000,1746738802,1.491411
433180000,1746738803,1.491411
433190000,1746738803,1.491411
433200000,1746738804,1.491411
433210000,1746738804,1.491411
433220000,1746738804,1.491411
433230000,1746738805,1.491411
433240000,1746738805,1.491411
433250000,1746738806,1.491411
433260000,1746738806,1.491411
433270000,1746738807,1.491411
433280000,1746738807,1.491411
433290000,1746738808,1.491411
433300000,1746738808,1.491411
433310000,1746738808,1.491411
433320000,1746738809,1.491411
433330000,1746738809,1.491411
433340000,1746738810,1.491411
433350000,1746738810,1.491411
433360000,1746738811,1.491411
433370000,1746738811,1.491411
433380000,1746738811,1.491411
433390000,1746738812,1.491411
433400000,1746738812,1.491411
433410000,1746738813,1.491411
433420000,1746738813,1.491411
433430000,1746738814,1.491411
433440000,1746738814,1.491411
433450000,1746738815,1.491411
433460000,1746738815,1.491411
433470000,1746738815,1.491411
433480000,1746738816,1.491411
433490000,1746738816,1.491411
433500000,1746738817,1.491411
433510000,1746738817,1.491411
433520000,1746738818,1.491411
433530000,1746738818,1.491411
433540000,1746738819,1.491411
433550000,1746738819,1.491411
433560000,1746738819,1.491411
433570000,1746738820,1.491352
433580000,1746738820,1.491352
433590000,1746738821,1.491352
433600000,1746738821,1.491352
433610000,1746738822,1.491352
433620000,1746738822,1.491352
433630000,1746738823,1.491352
433640000,1746738823,1.491352
433650000,1746738823,1.491352
433660000,1746738824,1.491352
433670000,1746738824,1.491352
433680000,1746738825,1.491352
433690000,1746738825,1.491352
433700000,1746738826,1.491352
433710000,1746738826,1.491352
433720000,1746738827,1.491352
433730000,1746738827,1.491352
433740000,1746738827,1.491352
433750000,1746738828,1.491352
433760000,1746738828,1.491352
433770000,1746738829,1.491352
433780000,1746738829,1.491352
433790000,1746738830,1.491352
433800000,1746738830,1.491352
433810000,1746738831,1.491352
433820000,1746738831,1.491352
433830000,1746738831,1.491352
433840000,1746738832,1.491352
433850000,1746738832,1.491352
433860000,1746738833,1.491352
433870000,1746738833,1.491352
433880000,1746738834,1.491352
433890000,1746738834,1.491352
433900000,1746738835,1.491352
433910000,1746738835,1.491352
433920000,1746738835,1.491352
433930000,1746738836,1.491352
433940000,1746738836,1.491352
433950000,1746738837,1.491352
433960000,1746738837,1.491352
433970000,1746738838,1.491352
433980000,1746738838,1.491352
433990000,1746738839,1.491352
434000000,1746738839,1.491352
434010000,1746738840,1.491352
434020000,1746738840,1.491352
434030000,1746738841,1.491352
434040000,1746738841,1.491352
434050000,1746738841,1.491352
434060000,1746738842,1.491352
434070000,1746738842,1.491352
434080000,1746738843,1.491352
434090000,1746738843,1.491352
434100000,1746738844,1.491352
434110000,1746738844,1.491352
434120000,1746738845,1.491352
434130000,1746738845,1.491352
434140000,1746738845,1.491352
434150000,1746738846,1.491352
434160000,1746738846,1.491352
434170000,1746738847,1.491352
434180000,1746738847,1.491352
434190000,1746738848,1.491352
434200000,1746738848,1.491352
434210000,1746738849,1.491352
434220000,1746738849,1.491352
434230000,1746738850,1.491352
434240000,1746738850,1.491352
434250000,1746738850,1.491352
434260000,1746738851,1.491352
434270000,1746738851,1.491352
434280000,1746738852,1.491352
434290000,1746738852,1.491352
434300000,1746738853,1.491352
434310000,1746738853,1.491352
434320000,1746738854,1.491352
434330000,1746738854,1.491352
434340000,1746738854,1.491352
434350000,1746738855,1.491352
434360000,1746738855,1.491352
434370000,1746738856,1.491352
434380000,1746738856,1.491352
434390000,1746738857,1.491352
434400000,1746738857,1.491352
434410000,1746738858,1.491352
434420000,1746738858,1.491352
434430000,1746738858,1.491352
434440000,1746738859,1.491352
434450000,1746738859,1.491352
434460000,1746738860,1.491352
434470000,1746738860,1.491352
434480000,1746738861,1.491352
434490000,1746738861,1.491352
434500000,1746738862,1.491352
434510000,1746738862,1.491352
434520000,1746738862,1.491352
434530000,1746738863,1.491352
434540000,1746738863,1.491352
434550000,1746738864,1.491352
434560000,1746738864,1.491352
434570000,1746738865,1.491352
434580000,1746738865,1.491352
434590000,1746738865,1.491352
434600000,1746738866,1.491352
434610000,1746738866,1.491352
434620000,1746738867,1.491352
434630000,1746738867,1.491352
434640000,1746738868,1.491352
434650000,1746738868,1.491352
434660000,1746738869,1.491352
434670000,1746738869,1.491352
434680000,1746738869,1.491352
434690000,1746738870,1.491352
434700000,1746738870,1.491352
434710000,1746738871,1.491352
434720000,1746738871,1.491352
434730000,1746738872,1.491352
434740000,1746738872,1.491352
434750000,1746738873,1.491352
434760000,1746738873,1.491352
434770000,1746738874,1.491352
434780000,1746738874,1.491352
434790000,1746738874,1.491352
434800000,1746738875,1.491352
434810000,1746738875,1.491352
434820000,1746738876,1.491352
434830000,1746738876,1.491352
434840000,1746738877,1.491352
434850000,1746738877,1.491352
434860000,1746738878,1.491352
434870000,1746738878,1.491352
434880000,1746738878,1.491352
434890000,1746738879,1.491352
434900000,1746738879,1.491352
434910000,1746738880,1.491352
434920000,1746738880,1.491352
434930000,1746738881,1.491352
434940000,1746738881,1.491352
434950000,1746738882,1.491352
434960000,1746738882,1.491352
434970000,1746738882,1.491352
434980000,1746738883,1.491352
434990000,1746738883,1.491352
435000000,1746738884,1.491352
435010000,1746738884,1.491352
435020000,1746738885,1.491352
435030000,1746738885,1.491352
435040000,1746738886,1.490239
435050000,1746738886,1.490239
435060000,1746738886,1.490239
435070000,1746738887,1.490239
435080000,1746738887,1.490239
435090000,1746738888,1.490239
435100000,1746738888,1.490239
435110000,1746738889,1.490239
435120000,1746738889,1.490239
435130000,1746738890,1.490239
435140000,1746738890,1.490239
435150000,1746738890,1.490239
435160000,1746738891,1.490239
435170000,1746738891,1.490239
435180000,1746738892,1.490239
435190000,1746738892,1.490239
435200000,1746738893,1.490239
435210000,1746738893,1.490239
435220000,1746738894,1.490239
435230000,1746738894,1.490239
435240000,1746738894,1.490239
435250000,1746738895,1.490239
435260000,1746738895,1.490239
435270000,1746738896,1.490239
435280000,1746738896,1.490239
435290000,1746738897,1.490239
435300000,1746738897,1.490239
435310000,1746738897,1.490239
435320000,1746738898,1.490239
435330000,1746738898,1.490239
435340000,1746738899,1.490239
435350000,1746738899,1.490239
435360000,1746738900,1.490239
435370000,1746738900,1.490239
435380000,1746738901,1.490239
435390000,1746738901,1.490239
435400000,1746738901,1.490239
435410000,1746738902,1.490239
435420000,1746738902,1.490239
435430000,1746738903,1.490239
435440000,1746738903,1.490239
435450000,1746738904,1.490239
435460000,1746738904,1.490239
435470000,1746738905,1.490239
435480000,1746738905,1.490239
435490000,1746738905,1.490239
435500000,1746738906,1.490239
435510000,1746738906,1.490239
435520000,1746738907,1.490239
435530000,1746738907,1.490239
435540000,1746738908,1.490239
435550000,1746738908,1.490239
435560000,1746738908,1.490239
435570000,1746738909,1.490239
435580000,1746738909,1.490239
435590000,1746738910,1.490239
435600000,1746738910,1.490239
435610000,1746738911,1.490239
435620000,1746738911,1.490239
435630000,1746738912,1.490239
435640000,1746738912,1.490239
435650000,1746738912,1.490239
435660000,1746738913,1.490239
435670000,1746738913,1.490239
435680000,1746738914,1.490239
435690000,1746738914,1.490239
435700000,1746738915,1.490239
435710000,1746738915,1.490239
435720000,1746738916,1.490239
435730000,1746738916,1.490239
435740000,1746738916,1.490239
435750000,1746738917,1.490239
435760000,1746738917,1.490239
435770000,1746738918,1.490239
435780000,1746738918,1.490239
435790000,1746738919,1.490239
435800000,1746738919,1.490239
435810000,1746738919,1.490239
435820000,1746738920,1.490239
435830000,1746738920,1.490239
435840000,1746738921,1.490239
435850000,1746738921,1.490239
435860000,1746738922,1.490239
435870000,1746738922,1.490239
435880000,1746738923,1.490239
435890000,1746738923,1.490239
435900000,1746738923,1.490239
435910000,1746738924,1.490239
435920000,1746738924,1.490239
435930000,1746738925,1.490239
435940000,1746738925,1.490239
435950000,1746738926,1.490239
435960000,1746738926,1.490239
435970000,1746738927,1.490239
435980000,1746738927,1.490239
435990000,1746738927,1.490239
436000000,1746738928,1.490239
436010000,1746738928,1.490239
436020000,1746738929,1.490239
436030000,1746738929,1.490239
436040000,1746738930,1.490239
436050000,1746738930,1.490239
436060000,1746738930,1.490239
436070000,1746738931,1.490239
436080000,1746738931,1.490239
436090000,1746738932,1.490239
436100000,1746738932,1.490239
436110000,1746738933,1.490239
436120000,1746738933,1.490239
436130000,1746738934,1.490239
436140000,1746738934,1.490239
436150000,1746738934,1.490239
436160000,1746738935,1.490239
436170000,1746738935,1.490239
436180000,1746738936,1.490239
436190000,1746738936,1.490239
436200000,1746738937,1.490239
436210000,1746738937,1.490239
436220000,1746738938,1.490239
436230000,1746738938,1.490239
436240000,1746738938,1.490239
436250000,1746738939,1.490239
436260000,1746738939,1.490239
436270000,1746738940,1.490239
436280000,1746738940,1.490239
436290000,1746738941,1.490239
436300000,1746738941,1.490239
436310000,1746738942,1.490239
436320000,1746738942,1.490239
436330000,1746738942,1.490239
436340000,1746738943,1.490239
436350000,1746738943,1.490239
436360000,1746738944,1.490239
436370000,1746738944,1.490239
436380000,1746738945,1.490239
436390000,1746738945,1.490239
436400000,1746738946,1.490239
436410000,1746738946,1.490239
436420000,1746738946,1.490239
436430000,1746738947,1.490239
436440000,1746738947,1.490239
436450000,1746738948,1.490239
436460000,1746738948,1.490239
436470000,1746738949,1.490239
436480000,1746738949,1.490239
436490000,1746738949,1.490239
436500000,1746738950,1.490239
436510000,1746738950,1.490239
436520000,1746738951,1.490239
436530000,1746738951,1.490239
436540000,1746738952,1.490239
436550000,1746738952,1.490239
436560000,1746738953,1.490239
436570000,1746738953,1.490239
436580000,1746738953,1.490239
436590000,1746738954,1.490239
436600000,1746738954,1.490239
436610000,1746738955,1.490239
436620000,1746738955,1.490239
436630000,1746738956,1.490239
436640000,1746738956,1.490239
436650000,1746738957,1.490239
436660000,1746738957,1.490239
436670000,1746738957,1.490239
436680000,1746738958,1.490239
436690000,1746738958,1.490239
436700000,1746738959,1.490239
436710000,1746738959,1.490239
436720000,1746738960,1.490239
436730000,1746738960,1.490239
436740000,1746738961,1.490239
436750000,1746738961,1.490239
436760000,1746738961,1.490239
436770000,1746738962,1.490239
436780000,1746738962,1.490239
436790000,1746738963,1.490239
436800000,1746738963,1.490239
436810000,1746738964,1.490239
436820000,1746738964,1.490239
436830000,1746738965,1.490239
436840000,1746738965,1.490239
436850000,1746738965,1.490239
436860000,1746738966,1.490239
436870000,1746738966,1.490239
436880000,1746738967,1.490239
436890000,1746738967,1.490239
436900000,1746738968,1.490239
436910000,1746738968,1.490239
436920000,1746738969,1.490239
436930000,1746738969,1.490239
436940000,1746738969,1.490239
436950000,1746738970,1.490239
436960000,1746738970,1.490239
436970000,1746738971,1.490239
436980000,1746738971,1.490239
436990000,1746738972,1.490239
437000000,1746738972,1.490239
437010000,1746738972,1.490239
437020000,1746738973,1.490239
437030000,1746738973,1.490239
437040000,1746738974,1.490239
437050000,1746738974,1.490239
437060000,1746738975,1.490239
437070000,1746738975,1.490239
437080000,1746738976,1.490239
437090000,1746738976,1.490239
437100000,1746738976,1.490239
437110000,1746738977,1.490239
437120000,1746738977,1.490239
437130000,1746738978,1.490239
437140000,1746738978,1.490239
437150000,1746738979,1.490239
437160000,1746738979,1.490239
437170000,1746738980,1.490239
437180000,1746738980,1.490239
437190000,1746738980,1.490239
437200000,1746738981,1.490239
437210000,1746738981,1.490239
437220000,1746738982,1.490239
437230000,1746738982,1.490239
437240000,1746738983,1.490239
437250000,1746738983,1.490239
437260000,1746738984,1.490239
437270000,1746738984,1.490239
437280000,1746738984,1.490239
437290000,1746738985,1.490239
437300000,1746738985,1.490239
437310000,1746738986,1.490239
437320000,1746738986,1.490239
437330000,1746738987,1.490239
437340000,1746738987,1.490239
437350000,1746738988,1.490239
437360000,1746738988,1.490239
437370000,1746738988,1.490239
437380000,1746738989,1.490239
437390000,1746738989,1.490239
437400000,1746738990,1.490239
437410000,1746738990,1.490239
437420000,1746738991,1.490239
437430000,1746738991,1.490239
437440000,1746738992,1.490239
437450000,1746738992,1.490239
437460000,1746738992,1.490239
437470000,1746738993,1.490239
437480000,1746738993,1.490239
437490000,1746738994,1.490239
437500000,1746738994,1.490239
437510000,1746738995,1.490239
437520000,1746738995,1.490239
437530000,1746738996,1.490239
437540000,1746738996,1.490239
437550000,1746738996,1.490239
437560000,1746738997,1.490239
437570000,1746738997,1.490239
437580000,1746738998,1.490239
437590000,1746738998,1.490239
437600000,1746738999,1.490239
437610000,1746738999,1.490239
437620000,1746739000,1.490239
437630000,1746739000,1.490239
437640000,1746739000,1.490239
437650000,1746739001,1.490239
437660000,1746739001,1.490239
437670000,1746739002,1.490239
437680000,1746739002,1.490239
437690000,1746739003,1.490239
437700000,1746739003,1.490239
437710000,1746739003,1.490239
437720000,1746739004,1.490239
437730000,1746739004,1.490239
437740000,1746739005,1.490239
437750000,1746739005,1.490239
437760000,1746739006,1.490239
437770000,1746739006,1.490239
437780000,1746739007,1.490239
437790000,1746739007,1.490239
437800000,1746739007,1.490239
437810000,1746739008,1.490239
437820000,1746739008,1.490239
437830000,1746739009,1.490239
437840000,1746739009,1.490239
437850000,1746739010,1.490239
437860000,1746739010,1.490239
437870000,1746739011,1.488275
437880000,1746739011,1.488275
437890000,1746739012,1.488275
437900000,1746739012,1.488275
437910000,1746739012,1.488275
437920000,1746739013,1.488275
437930000,1746739013,1.488275
437940000,1746739014,1.488275
437950000,1746739014,1.488275
437960000,1746739015,1.488275
437970000,1746739015,1.488275
437980000,1746739016,1.488275
437990000,1746739016,1.488275
438000000,1746739017,1.488275
438010000,1746739017,1.488275
438020000,1746739017,1.488275
438030000,1746739018,1.488275
438040000,1746739018,1.488275
438050000,1746739019,1.488275
438060000,1746739019,1.488275
438070000,1746739020,1.488275
438080000,1746739020,1.488275
438090000,1746739020,1.488275
438100000,1746739021,1.488275
438110000,1746739021,1.488275
438120000,1746739022,1.488275
438130000,1746739022,1.488275
438140000,1746739023,1.488275
438150000,1746739023,1.488275
438160000,1746739024,1.488275
438170000,1746739024,1.488275
438180000,1746739024,1.488275
438190000,1746739025,1.488275
438200000,1746739025,1.488275
438210000,1746739026,1.488275
438220000,1746739026,1.488275
438230000,1746739027,1.488275
438240000,1746739027,1.488275
438250000,1746739028,1.488275
438260000,1746739028,1.488275
438270000,1746739028,1.488275
438280000,1746739029,1.488275
438290000,1746739029,1.488275
438300000,1746739030,1.488275
438310000,1746739030,1.488275
438320000,1746739031,1.488275
438330000,1746739031,1.488275
438340000,1746739031,1.488275
438350000,1746739032,1.488275
438360000,1746739032,1.488275
438370000,1746739033,1.488275
438380000,1746739033,1.488275
438390000,1746739034,1.488275
438400000,1746739034,1.488275
438410000,1746739035,1.488275
438420000,1746739035,1.488275
438430000,1746739036,1.488275
438440000,1746739036,1.488275
438450000,1746739036,1.488275
438460000,1746739037,1.488275
438470000,1746739037,1.488275
438480000,1746739038,1.488275
438490000,1746739038,1.488275
438500000,1746739039,1.488275
438510000,1746739039,1.488275
438520000,1746739040,1.488275
438530000,1746739040,1.488275
438540000,1746739040,1.488275
438550000,1746739041,1.488275
438560000,1746739041,1.488275
438570000,1746739042,1.488275
438580000,1746739042,1.488275
438590000,1746739043,1.488275
438600000,1746739043,1.488275
438610000,1746739044,1.488275
438620000,1746739044,1.488275
438630000,1746739044,1.488275
438640000,1746739045,1.488275
438650000,1746739045,1.488275
438660000,1746739046,1.488275
438670000,1746739046,1.488275
438680000,1746739047,1.488275
438690000,1746739047,1.488275
438700000,1746739048,1.488275
438710000,1746739048,1.488275
438720000,1746739048,1.488275
438730000,1746739049,1.488275
438740000,1746739049,1.488275
438750000,1746739050,1.488275
438760000,1746739050,1.488275
438770000,1746739051,1.488275
438780000,1746739051,1.488275
438790000,1746739052,1.488275
438800000,1746739052,1.488275
438810000,1746739052,1.488275
438820000,1746739053,1.488275
438830000,1746739053,1.488275
438840000,1746739054,1.488275
438850000,1746739054,1.488275
438860000,1746739055,1.488275
438870000,1746739055,1.488275
438880000,1746739056,1.488275
438890000,1746739056,1.488275
438900000,1746739057,1.488275
438910000,1746739057,1.488275
438920000,1746739057,1.488275
438930000,1746739058,1.488275
438940000,1746739058,1.488275
438950000,1746739059,1.488275
438960000,1746739059,1.488275
438970000,1746739060,1.488275
438980000,1746739060,1.488275
438990000,1746739060,1.488275
439000000,1746739061,1.488275
439010000,1746739061,1.488275
439020000,1746739062,1.488275
439030000,1746739062,1.488275
439040000,1746739063,1.488275
439050000,1746739063,1.488275
439060000,1746739064,1.488275
439070000,1746739064,1.488275
439080000,1746739064,1.488275
439090000,1746739065,1.488275
439100000,1746739065,1.488275
439110000,1746739066,1.488275
439120000,1746739066,1.488275
439130000,1746739067,1.488275
439140000,1746739067,1.488275
439150000,1746739068,1.488275
439160000,1746739068,1.488275
439170000,1746739068,1.488275
439180000,1746739069,1.488275
439190000,1746739069,1.488275
439200000,1746739070,1.488275
439210000,1746739070,1.488275
439220000,1746739071,1.488275
439230000,1746739071,1.488275
439240000,1746739071,1.488275
439250000,1746739072,1.488275
439260000,1746739072,1.488275
439270000,1746739073,1.488275
439280000,1746739073,1.488275
439290000,1746739074,1.488275
439300000,1746739074,1.488275
439310000,1746739075,1.488275
439320000,1746739075,1.488275
439330000,1746739075,1.488275
439340000,1746739076,1.488275
439350000,1746739076,1.488275
439360000,1746739077,1.488275
439370000,1746739077,1.488275
439380000,1746739078,1.488275
439390000,1746739078,1.488275
439400000,1746739078,1.488275
439410000,1746739079,1.488275
439420000,1746739079,1.488275
439430000,1746739080,1.488275
439440000,1746739080,1.488275
439450000,1746739081,1.488275
439460000,1746739081,1.488275
439470000,1746739082,1.488275
439480000,1746739082,1.488275
439490000,1746739082,1.488275
439500000,1746739083,1.488275
439510000,1746739083,1.488275
439520000,1746739084,1.488275
439530000,1746739084,1.488275
439540000,1746739085,1.488275
439550000,1746739085,1.488275
439560000,1746739085,1.488275
439570000,1746739086,1.488275
439580000,1746739086,1.488275
439590000,1746739087,1.488275
439600000,1746739087,1.488275
439610000,1746739088,1.488275
439620000,1746739088,1.488275
439630000,1746739089,1.488275
439640000,1746739089,1.488275
439650000,1746739089,1.488275
439660000,1746739090,1.488275
439670000,1746739090,1.488275
439680000,1746739091,1.488275
439690000,1746739091,1.488275
439700000,1746739092,1.488275
439710000,1746739092,1.488275
439720000,1746739092,1.488275
439730000,1746739093,1.488275
439740000,1746739093,1.488275
439750000,1746739094,1.488275
439760000,1746739094,1.488275
439770000,1746739095,1.488275
439780000,1746739095,1.488275
439790000,1746739096,1.488275
439800000,1746739096,1.488275
439810000,1746739096,1.488275
439820000,1746739097,1.488275
439830000,1746739097,1.488275
439840000,1746739098,1.488275
439850000,1746739098,1.488275
439860000,1746739099,1.488275
439870000,1746739099,1.488275
439880000,1746739099,1.488275
439890000,1746739100,1.488275
439900000,1746739100,1.488275
439910000,1746739101,1.488275
439920000,1746739101,1.488275
439930000,1746739102,1.488275
439940000,1746739102,1.488275
439950000,1746739103,1.488275
439960000,1746739103,1.488275
439970000,1746739103,1.488275
439980000,1746739104,1.488275
439990000,1746739104,1.488275
440000000,1746739105,1.488275
440010000,1746739105,1.488275
440020000,1746739106,1.488275
440030000,1746739106,1.488275
440040000,1746739107,1.488275
440050000,1746739107,1.488275
440060000,1746739107,1.488275
440070000,1746739108,1.488275
440080000,1746739108,1.488275
440090000,1746739109,1.488275
440100000,1746739109,1.488275
440110000,1746739110,1.488275
440120000,1746739110,1.488275
440130000,1746739110,1.488275
440140000,1746739111,1.488275
440150000,1746739111,1.488275
440160000,1746739112,1.488275
440170000,1746739112,1.488275
440180000,1746739113,1.488275
440190000,1746739113,1.488275
440200000,1746739113,1.488275
440210000,1746739114,1.488275
440220000,1746739114,1.488275
440230000,1746739115,1.488275
440240000,1746739115,1.488275
440250000,1746739116,1.488275
440260000,1746739116,1.488275
440270000,1746739117,1.488275
440280000,1746739117,1.488275
440290000,1746739117,1.488275
440300000,1746739118,1.488275
440310000,1746739118,1.488275
440320000,1746739119,1.488275
440330000,1746739119,1.488275
440340000,1746739120,1.488275
440350000,1746739120,1.488275
440360000,1746739121,1.488275
440370000,1746739121,1.488275
440380000,1746739121,1.488275
440390000,1746739122,1.488275
440400000,1746739122,1.488275
440410000,1746739123,1.488275
440420000,1746739123,1.488275
440430000,1746739124,1.488275
440440000,1746739124,1.488275
440450000,1746739124,1.488275
440460000,1746739125,1.488275
440470000,1746739125,1.488275
440480000,1746739126,1.488275
440490000,1746739126,1.488275
440500000,1746739127,1.488275
440510000,1746739127,1.488275
440520000,1746739128,1.488275
440530000,1746739128,1.488275
440540000,1746739129,1.488275
440550000,1746739129,1.488275
440560000,1746739129,1.488275
440570000,1746739130,1.488275
440580000,1746739130,1.488275
440590000,1746739131,1.488275
440600000,1746739131,1.488275
440610000,1746739132,1.488275
440620000,1746739132,1.488275
440630000,1746739133,1.488275
440640000,1746739133,1.488275
440650000,1746739134,1.488275
440660000,1746739134,1.488275
440670000,1746739134,1.488275
440680000,1746739135,1.488275
440690000,1746739135,1.488275
440700000,1746739136,1.488275
440710000,1746739136,1.488275
440720000,1746739137,1.488275
440730000,1746739137,1.488275
440740000,1746739138,1.488275
440750000,1746739138,1.488275
440760000,1746739138,1.488275
440770000,1746739139,1.488275
440780000,1746739139,1.488275
440790000,1746739140,1.488275
440800000,1746739140,1.488275
440810000,1746739141,1.488275
440820000,1746739141,1.488275
440830000,1746739142,1.488275
440840000,1746739142,1.488275
440850000,1746739143,1.488275
440860000,1746739143,1.488275
440870000,1746739143,1.488275
440880000,1746739144,1.488275
440890000,1746739144,1.488275
440900000,1746739145,1.488275
440910000,1746739145,1.488275
440920000,1746739146,1.488275
440930000,1746739146,1.488275
440940000,1746739147,1.488275
440950000,1746739147,1.488275
440960000,1746739147,1.488275
440970000,1746739148,1.488275
440980000,1746739148,1.488275
440990000,1746739149,1.488275
441000000,1746739149,1.488275
441010000,1746739150,1.488275
441020000,1746739150,1.488275
441030000,1746739151,1.488275
441040000,1746739151,1.488275
441050000,1746739151,1.488275
441060000,1746739152,1.488275
441070000,1746739152,1.488275
441080000,1746739153,1.488275
441090000,1746739153,1.488275
441100000,1746739154,1.488275
441110000,1746739154,1.488275
441120000,1746739155,1.488275
441130000,1746739155,1.488275
441140000,1746739155,1.488275
441150000,1746739156,1.488275
441160000,1746739156,1.488275
441170000,1746739157,1.488275
441180000,1746739157,1.488275
441190000,1746739158,1.488275
441200000,1746739158,1.488275
441210000,1746739158,1.488275
441220000,1746739159,1.488275
441230000,1746739159,1.488275
441240000,1746739160,1.488275
441250000,1746739160,1.488275
441260000,1746739161,1.488275
441270000,1746739161,1.488275
441280000,1746739162,1.488275
441290000,1746739162,1.488275
441300000,1746739163,1.488275
441310000,1746739163,1.488275
441320000,1746739163,1.488275
441330000,1746739164,1.488275
441340000,1746739164,1.488275
441350000,1746739165,1.488275
441360000,1746739165,1.488275
441370000,1746739166,1.488275
441380000,1746739166,1.488275
441390000,1746739167,1.488275
441400000,1746739167,1.488275
441410000,1746739167,1.488275
441420000,1746739168,1.488275
441430000,1746739168,1.488275
441440000,1746739169,1.488275
441450000,1746739169,1.488275
441460000,1746739170,1.488275
441470000,1746739170,1.488275
441480000,1746739170,1.488275
441490000,1746739171,1.488275
441500000,1746739171,1.488275
